ticker,year,total_assets,current_assets,total_liabilities,current_liabilities,total_equity,retained_earnings,net_revenue,profit_after_tax,ebit,interest_expense,operating_cash_flow,market_cap,current_ratio,working_capital,working_capital_to_assets,ocf_to_current_liabilities,cash_ratio,ocf_to_total_debt,roa,roe,operating_margin,ebit_to_assets,debt_ratio,equity_multiplier,ebit_to_interest,icr,company_size,revenue_growth,assets_growth,altman_x1,altman_x2,altman_x3,altman_x4,altman_z_score,springate_s_score,springate_distressed,zmijewski_x_score,zmijewski_distressed,distress_label,distress_label_next_year
C22,2023,165621718000,132270248000,96647512000,91953721000,68974206000,6589482000,302083844000,6589482000,7876160000,216297000,0,137948412000,1.438443671028821,40316527000,0.2434253640576292,0.0,1.438443671028821,0.0,0.0397863400982231,0.0955354527749112,0.0260727614416876,0.0475551159299047,0.5835437113386301,2.40121238945469,36.4136349556397,36.4136349556397,25.832972217641505,-0.1535352943802189,-0.1875541553407222,0.2434253640576292,0.0397863400982231,0.0475551159299047,1.4273353668949078,3.5448463712268685,1.1812766170166942,0,-1.1585931504959273,0,0,0
C22,2024,178027501000,146773461000,107821661000,104643011000,70205841000,7821117000,360746794000,7821117000,9687219000,8958000,0,140411682000,1.4026112169115623,42130450000,0.2366513587133933,0.0,1.4026112169115623,0.0,0.0439320720454307,0.1114026538048308,0.0268532365668092,0.0544141716621635,0.6056460962174602,2.53579329674293,1081.4042196918956,1081.4042196918956,25.9052038753046,0.1941942648213916,0.0749043250475158,0.2366513587133933,0.0439320720454307,0.0544141716621635,1.302258569361123,3.428686199426884,1.2823864515150567,0,-1.051122020632561,0,0,0
C32,2022,1010445442000,578581009000,423241047000,394137779000,587204395000,218134361000,571763260000,20510943000,16529136000,15213347000,-105020464000,1174408790000,1.4679663808629724,184443230000,0.1825365550018483,-0.2664562231675842,1.4679663808629724,-0.2481339292216617,0.0202989118931569,0.0349298186026008,0.02890905582146,0.0163582666742337,0.4188658084916177,1.720772955045747,1.0864891203756806,1.0864891203756806,27.641412381239,0.0,0.0,0.1825365550018483,0.215879405194051,0.0163582666742337,2.774798896100453,4.924673054701058,0.4667769448674774,1,-2.0096818606404367,0,0,1
C32,2023,864510258000,462588802000,328578069000,328578069000,535932189000,165275267000,494116022000,-26982148000,-28219174000,17831908000,-9956971000,1071864378000,1.4078505099498897,134010733000,0.155013467752282,-0.030303212354687,1.4078505099498897,-0.030303212354687,-0.0312109055390757,-0.0503461978097382,-0.0571104209205343,-0.032641803540057,0.380074228107077,1.6130963501429096,-1.5825100712722384,-1.5825100712722384,27.48542900781775,-0.1358031259301271,-0.1444265844884675,0.155013467752282,0.191177913125468,-0.032641803540057,3.2621300053960693,4.846011931120685,0.1955751947675084,1,-1.99875922690362,0,1,0
C32,2024,788592440000,293450126000,244960665000,244922734000,543631774000,172953052000,626831909000,8129058000,5784447000,0,61428229000,1087263548000,1.198133473391653,48527392000,0.0615367197788505,0.2508065625300426,1.198133473391653,0.2507677263204686,0.0103083133792152,0.0149532429647866,0.0092280672329334,0.0073351540118746,0.3106302477360802,1.4506003469914914,9999.0,9999.0,27.393515471734805,0.268592559421196,-0.0878159828613623,0.0615367197788505,0.2193186787334659,0.0073351540118746,4.438523009398264,5.828401169248334,0.4194389949239163,1,-2.5805875320043783,0,0,0
C47,2022,1844059734000,1269699671000,1421360612000,886933657000,422699122000,66479951000,788942500000,15649343000,18527752000,50718738000,-62777297000,845398244000,1.43156104290222,382766014000,0.2075670364374433,-0.0707801496814772,1.43156104290222,-0.0441670442180509,0.0084863536204733,0.0370224166209647,0.0234842868776875,0.0100472623843973,0.7707779665666731,4.3625823618341935,0.3653038843356079,0.3653038843356079,28.24299063424761,0.0,0.0,0.2075670364374433,0.0360508663435736,0.0100472623843973,0.5947809703340787,2.171203205383611,0.3918163029180521,1,0.049519573966298,1,1,1
C47,2023,1807973717000,1265888822000,1370621917000,1038829167000,437351800000,20093826000,986064221000,14631908000,12649717000,66763640000,21318621000,874703600000,1.2185726606576883,227059655000,0.1255879180460453,0.0205217774752756,1.2185726606576883,0.0155539764362311,0.0080929871172457,0.0334556940202372,0.0128284920298309,0.0069966265997438,0.7580983639929761,4.1339116861986165,0.189470151717312,0.189470151717312,28.223227840735348,0.2498556244593237,-0.0195687896301085,0.1255879180460453,0.0111140033790657,0.0069966265997438,0.638180076614082,1.5771948045928768,0.3346139383869032,1,-0.0201320579102722,0,1,1
C47,2024,1873209896000,1358472097000,1433395331000,996452578000,439814564000,22715355000,943790940000,3750425000,1281072000,57034803000,286318771000,879629128000,1.363308326951812,362019519000,0.193261587915506,0.2873380804279479,1.363308326951812,0.1997486421280941,0.0020021381522746,0.0085272869681505,0.0013573684019471,0.0006838913261859,0.7652080709486067,4.259090192383898,0.0224612330124117,0.0224612330124117,28.25867459718013,-0.0428707178495223,0.0360824819446199,0.193261587915506,0.0121264333743408,0.0006838913261859,0.6136681967467633,1.956275545822142,0.3657649952466782,1,0.0472231494140158,1,1,0
C4G,2022,8271110781000,4272672526000,5777740133000,2821836954000,2493370648000,213168669000,2726045207000,154772117000,160769409000,206945140000,-455446797000,4986741296000,1.5141457836333942,1450835572000,0.1754100036155712,-0.1614008195457206,1.5141457836333942,-0.0788278438482688,0.0187123738392593,0.0620734494986322,0.0589753275503915,0.0194374629063501,0.6985446436375086,3.3172407751067743,0.7768697008298915,0.7768697008298915,29.74378993045504,0.0,0.0,0.1754100036155712,0.0257726772913839,0.0194374629063501,0.8630954631410038,2.2715785387167857,0.3613798037655421,1,-0.4085577966774014,0,1,1
C4G,2023,9605358416000,5530096408000,5862516357000,2894654408000,3742842059000,139241742000,2628515316000,128350934000,148248300000,202935539000,216518386000,7485684118000,1.9104513453199763,2635442000000,0.2743720625364741,0.0747993906981105,1.9104513453199763,0.0369326706852546,0.013362430472787,0.0342923724743791,0.0564000137635112,0.0154339165265355,0.610338115778646,2.566327476443483,0.730519162540574,0.730519162540574,29.89334222701767,-0.0357770629590296,0.1613142019648643,0.2743720625364741,0.0144962567735171,0.0154339165265355,1.2768721931260618,3.29157024916162,0.4269766767584494,1,-0.888845482570539,0,1,0
C4G,2024,9409216243000,5344007374000,5489080494000,2951271723000,3920135750000,317005891000,3265161158000,178686108000,215198817000,172399241000,-106956228000,7840271500000,1.810747323722452,2392735651000,0.2542970199861311,-0.0362407253681398,1.810747323722452,-0.0194852722813796,0.0189905411232241,0.0455816123204406,0.0659075636964317,0.0228710672007455,0.5833727647702442,2.400227145960443,1.248258494363093,1.248258494363093,29.872710776258963,0.2422073929433401,-0.0204200785129765,0.2542970199861311,0.0336909985713036,0.0228710672007455,1.4283396843187193,3.431471346575135,0.4805184136531994,1,-1.067475665159006,0,0,1
C69,2022,1366649738000,1258373714000,606338870000,571496426000,760310868000,46558434000,1047842982000,28446878000,35654405000,18491713000,-137201507000,1520621736000,2.201892534670024,686877288000,0.5025993631734776,-0.2400741295274522,2.201892534670024,-0.2262785940145978,0.0208150466129164,0.0374147986005113,0.0340264768791475,0.0260889121832912,0.4436680834456795,1.797488100617286,1.9281288326289727,1.9281288326289727,27.94338341406472,0.0,0.0,0.5025993631734776,0.0340675688184268,0.0260889121832912,2.5078744102287223,6.21669771737796,0.9242804098699534,0,-1.873567204256431,0,0,1
C69,2023,1326931516000,1212831307000,498137616000,480030402000,828793900000,36220736000,1249444244000,10913032000,16677045000,34713107000,68065183000,1657587800000,2.526571862837971,732800905000,0.5522522422325222,0.141793483738557,2.526571862837971,0.1366393157508506,0.0082242616656638,0.0131673652520849,0.0133475703938654,0.0125681278942507,0.375405670898241,1.6010391920114275,0.480425016406627,0.480425016406627,27.913890261808213,0.1923964424662243,-0.0290624736504357,0.5522522422325222,0.0272966129474311,0.0125681278942507,3.3275700263519146,7.2901680143728465,0.9592476140911874,0,-2.207303140826865,0,1,0
C69,2024,1191589278000,1056130758000,341836847000,341366847000,849752431000,51733500000,1149942878000,21858532000,29327693000,16993231000,138308866000,1699504862000,3.0938293137763315,714763911000,0.5998408379434914,0.4051619752049325,3.0938293137763315,0.4046049079080114,0.018344015344522,0.0257234121404943,0.025503608536632,0.0246122498259001,0.2868747254706332,1.4022781630618248,1.725845602875639,1.725845602875639,27.806309059759155,-0.0796364995699639,-0.1019964002422563,0.5998408379434914,0.043415546745126,0.0246122498259001,4.971684231571444,9.46215334127848,1.1032630481446069,0,-2.759737451122845,0,0,0
C92,2022,272904759000,249016424000,211252884000,209017022000,61651875000,6867651000,205451795000,39340000,104256000,6428984000,0,123303750000,1.1913691125118029,39999402000,0.1465690893283396,0.0,1.1913691125118029,0.0,0.0001441528544395,0.0006380990034771,0.0005074475012496,0.000382023385675,0.7740901432942765,4.426544350840911,0.0162165592572636,0.0162165592572636,26.33238870313086,0.0,0.0,0.1465690893283396,0.0251650100392716,0.000382023385675,0.583678422113281,1.658960699092615,0.4333011019763195,1,0.1068996524823512,1,1,1
C92,2023,464836703000,426869987000,403006394000,392579941000,61830309000,7046085000,309646553000,178434000,-2754866000,6959803000,0,123660618000,1.0873453847709451,34290046000,0.0737679399640695,0.0,1.0873453847709451,0.0,0.0003838638361566,0.0028858662181358,-0.008896808226378,-0.0059265242658775,0.8669848817854644,7.517942422057118,-0.3958252841351975,-0.3958252841351975,26.86495200451283,0.507149416728143,0.7032927703543639,0.0737679399640695,0.0151581941669524,-0.0059265242658775,0.3068453003254335,0.8156947214235691,0.307910580042324,1,0.635737057375358,1,1,1
C92,2024,564925859000,524450294000,502285850000,492869947000,62640009000,7855785000,373306889000,809700000,-40510000,8645306000,0,125280018000,1.0640744017609984,31580347000,0.0559017550655262,0.0,1.0640744017609984,0.0,0.0014332854251587,0.012926243353509,-0.0001085166151327,-7.170852485263912e-05,0.8891181771872121,9.01861075722387,-0.0046857797745967,-0.0046857797745967,27.05996033647351,0.2055903267232559,0.21532111245527,0.0559017550655262,0.0139058690177607,-7.170852485263912e-05,0.2494197636664461,0.6734575167905108,0.3100502723950856,1,0.7572675279468509,1,1,1
CAD,2022,16361896000,6609354000,1297178483000,1296102218000,-1280816587000,-1475833324000,23314352000,-87491236000,-84901271000,79789925000,0,-2561633174000,0.0050994079851192,-1289492864000,-78.81072364718612,0.0,0.0050994079851192,0.0,-5.347255354758397,0.0683089498434173,-3.641588280043125,-5.1889628805854775,79.28045032189424,-0.0127745815958893,-1.0640600426682942,-1.0640600426682942,23.518221053826544,0.0,0.0,-78.81072364718612,-90.19940745253484,-5.1889628805854775,-1.9747730999019355,-847.991757733236,-96.61905830059489,1,471.66119553357805,1,1,1
CAD,2023,13761398000,5383028000,1439756666000,1438680401000,-1425995268000,-1621012005000,20744652000,-144357527000,-145081724000,138966384000,0,-2851990536000,0.0037416426860742,-1433297373000,-104.1534713987634,0.0,0.0037416426860742,0.0,-10.49003357071716,0.1012328233055539,-6.993692832253826,-10.54265881998326,104.62284907390948,-0.0096503812521767,-1.0440058942600103,-1.0440058942600103,23.345133263128005,-0.1102196621205684,-0.1589362259728334,-104.1534713987634,-117.79413726715846,-10.54265881998326,-1.980883716915536,-1140.182255039873,-139.17136529993343,1,639.2553758229407,1,1,1
CAD,2024,9664954000,4007795000,1515960802000,1514894537000,-1506295848000,-1701312585000,14940278000,-79507780000,-78296799000,66495453000,0,-3012591696000,0.0026455934074043,-1510886742000,-156.32632519513285,0.0,0.0026455934074043,0.0,-8.226400249809776,0.0527836414775804,-5.240652081574385,-8.101104154246363,156.85132096852195,-0.0064163716661854,-1.1774759847113154,-1.1774759847113154,22.99177219015409,-0.2798009819591093,-0.2976764424660925,-156.32632519513285,-176.02904111080093,-8.101104154246363,-1.9872490713648407,-1655.8813987427511,-185.33125895793265,1,926.7713200623456,1,1,1
CAG,2022,157475749000,78801796000,7783768000,6553878000,149691981000,6276902000,74995840000,6276902000,8972095000,0,6494642000,299383962000,12.023689790990922,72247918000,0.4587875813183146,0.9909616871110508,12.023689790990922,0.8343827822206418,0.0398594833798821,0.041932119262955,0.1196345690640974,0.0569744551588067,0.0494283599184532,1.051998563637153,9999.0,9999.0,25.78253730875361,0.0,0.0,0.4587875813183146,0.0398594833798821,0.0569744551588067,38.46260088944069,43.90818772184648,1.741481229277564,0,-4.24572078283825,0,0,0
CAG,2023,152064889000,77950584000,5242720000,3742830000,146822168000,3093244000,59082598000,3093244000,3927529000,0,4449403000,293644336000,20.82664294130377,74207754000,0.488000579805112,1.1887804148198022,20.82664294130377,0.8486821726126896,0.0203416056154816,0.0210679629795413,0.0664752250738872,0.0258279805800535,0.0344768607301584,1.0357079661158526,9999.0,9999.0,25.747573168012035,-0.2121883293793363,-0.0343599572274458,0.488000579805112,0.0203416056154816,0.0258279805800535,56.009921567430645,62.25157911312815,1.4299159686119574,0,-4.278325690872979,0,0,0
CAG,2024,148118831000,90633594000,4896817000,3666927000,143222013000,-661573000,38371820000,-661573000,-5227362000,0,-726858000,286444026000,24.71649803773023,86966667000,0.5871411920608528,-0.1982199263852266,24.71649803773023,-0.1484347893744038,-0.0044665016293573,-0.0046192131093702,-0.1362291911095173,-0.0352916773965087,0.0330600570294806,1.0341904006055271,9999.0,9999.0,25.72128070071115,-0.3505393923266543,-0.0259498298782173,0.5871411920608528,-0.0044665016293573,-0.0352916773965087,58.49596298983605,65.02068649183082,-0.3408239605268561,1,-4.190324409750773,0,0,0
CAN,2022,490074362000,433392036000,342370104000,337397788000,147704258000,52930611000,806079484000,16017213000,21689016000,9499222000,-62748333000,295408516000,1.2845135665204777,95994248000,0.1958769024526118,-0.1859773099638697,1.2845135665204777,-0.1832763207619319,0.0326832298156417,0.1084411053336052,0.0269067957075061,0.0442565816164853,0.6986084777068995,3.3179433594934005,2.2832413012349853,2.2832413012349853,26.917822975720497,0.0,0.0,0.1958769024526118,0.1080052643112964,0.0442565816164853,0.8628338530399254,2.840429415898664,1.0193901784745318,0,-0.4701442655071424,0,0,0
CAN,2023,402849579000,353102010000,251076208000,246128061000,151773370000,56999723000,741582011000,12069112000,12640207000,11868524000,59593686000,303546740000,1.434627195962024,106973949000,0.2655431569906146,0.2421247124682788,1.434627195962024,0.2373529792994165,0.029959351155236,0.079520616824941,0.0170449212797854,0.0313769894742771,0.6232505160443521,2.6542836796731866,1.0650192896774695,1.0650192896774695,26.72182907611508,-0.0800137880695646,-0.1779827507075344,0.2655431569906146,0.1414913306884702,0.0313769894742771,1.2089824934746505,3.6835098353183695,1.1082424904138084,0,-0.8880276475296031,0,0,1
CAN,2024,286657994000,242000155000,140708636000,135713106000,145949358000,51175710000,681810330000,2125988000,2972773000,5602140000,133412352000,291898716000,1.7831745373213992,106287049000,0.3707799929696012,0.9830469284226684,1.7831745373213992,0.9481461535879006,0.0074164615831365,0.0145666142635584,0.0043601172777772,0.0103704521144454,0.4908589292646763,1.9640921887439888,0.5306495374981703,0.5306495374981703,26.38155568357984,-0.0806002304713402,-0.2884242433327701,0.3707799929696012,0.1785253196183323,0.0103704521144454,2.074490410098212,5.262213664648543,1.3523455768025778,0,-1.542610878464745,0,1,0
CAP,2022,233020524000,188515183000,38826273000,38799423000,194194251000,106143859000,657022544000,106050407000,127616734000,1172507000,104750970000,388388502000,4.858710991655727,149715760000,0.64250031469331,2.699807417239169,4.858710991655727,2.6979403869127485,0.455111872463217,0.5461047711448471,0.1942349393721869,0.5476630633617492,0.1666216877960501,1.1999352339220382,108.8409143826007,108.8409143826007,26.174392372469693,0.0,0.0,0.64250031469331,0.4555129186817896,0.5476630633617492,10.003239352899,19.883471285625653,5.621824673966499,0,-5.417694649613614,0,0,0
CAP,2023,292173827000,256041298000,27162360000,27135510000,265011466000,123156432000,611388119000,114408909000,132224917000,98627000,80392617000,530022932000,9.435654535330274,228905788000,0.78345754084263,2.962635196463969,9.435654535330274,2.959706630793495,0.3915782264781711,0.4317130527476875,0.2162700139091188,0.4525556527689935,0.0929664380923483,1.1024950407240115,1340.656382126598,1340.656382126598,26.40061476004037,-0.0694564066587036,0.253854475925906,0.78345754084263,0.421517674134446,0.4525556527689935,19.513139948075203,30.043600017692548,6.246951745302799,0,-5.5699359401667055,0,0,0
